[12/23 03:53:30] detectron2 INFO: --- [ARCHITECTURAL INTROSPECTION] Available Modules in MMEhoiNetv1 ---
[12/23 03:53:30] detectron2 INFO:   > backbone
[12/23 03:53:30] detectron2 INFO:   > proposal_generator
[12/23 03:53:30] detectron2 INFO:   > roi_heads (Sub-modules available:)
[12/23 03:53:30] detectron2 INFO:       - roi_heads.box_pooler
[12/23 03:53:30] detectron2 INFO:       - roi_heads.box_head
[12/23 03:53:30] detectron2 INFO:       - roi_heads.box_predictor
[12/23 03:53:30] detectron2 INFO:   > classification_hand_lr
[12/23 03:53:30] detectron2 INFO:   > classification_gloves
[12/23 03:53:30] detectron2 INFO:   > classification_contact_state
[12/23 03:53:30] detectron2 INFO:   > _mask_pooler
[12/23 03:53:30] detectron2 INFO:   > _mask_rcnn_head
[12/23 03:53:30] detectron2 INFO:   > depth_module
[12/23 03:53:30] detectron2 INFO:   > _loss_depth_f
[12/23 03:53:30] detectron2 INFO:   > association_vector_regressor
[12/23 03:53:30] detectron2 INFO:   > _roi_align_cnn_contact_state
[12/23 03:53:30] detectron2 INFO: ---------------------------------------------------------------------
[12/23 03:53:30] detectron2 INFO: --- [FREEZE ACTION] Targeting modules: ['backbone', 'depth_module', '_mask_rcnn_head'] ---
[12/23 03:53:30] detectron2 INFO: [SUCCESS] Parameters frozen for: 'backbone'
[12/23 03:53:30] detectron2 INFO: [SUCCESS] Parameters frozen for: 'depth_module'
[12/23 03:53:30] detectron2 INFO: [SUCCESS] Parameters frozen for: '_mask_rcnn_head'
[12/23 03:53:32] d2.data.datasets.coco WARNING: 
Category ids in annotations are not in [1, #categories]! We'll apply a mapping for you.

[12/23 03:53:32] d2.data.datasets.coco INFO: Loaded 1010 images in COCO format from ../real-split/annotations/train_coco.json
[12/23 03:53:32] d2.data.build INFO: Removed 0 images with no usable annotations. 1010 images left.
[12/23 03:53:32] d2.data.build INFO: Distribution of instances among all 20 categories:
[36m|   category    | #instances   |   category    | #instances   |   category    | #instances   |
|:-------------:|:-------------|:-------------:|:-------------|:-------------:|:-------------|
| power supply  | 144          | oscilloscope  | 761          | welder stat.. | 540          |
| electric sc.. | 160          |  screwdriver  | 322          |    pliers     | 693          |
| welder prob.. | 113          | oscilloscop.. | 643          | low voltage.. | 527          |
| high voltag.. | 297          |   register    | 59           | electric sc.. | 33           |
| working area  | 752          |  welder base  | 268          |    socket     | 1313         |
| left red bu.. | 16           | left green .. | 16           | right red b.. | 16           |
| right green.. | 16           |     hand      | 1686         |               |              |
|     total     | 8375         |               |              |               |              |[0m
[12/23 03:53:32] d2.data.build INFO: Using training sampler TrainingSampler
[12/23 03:53:32] d2.data.common INFO: Serializing 1010 elements to byte tensors and concatenating them all ...
[12/23 03:53:32] d2.data.common INFO: Serialized dataset takes 0.71 MiB
[12/23 03:53:32] detectron2 INFO: Starting training from iteration 0
[12/23 03:53:49] d2.utils.events INFO:  iter: 20  total_loss: 7.73  loss_cls: 2.925  loss_box_reg: 0.6896  loss_rpn_cls: 0.2546  loss_rpn_loc: 0.07406  loss_cs_multi: 0.7436  loss_cs_eff: 0.7973  loss_cs_res: 0.6898  loss_classification_hand_lr: 0.7096  loss_regression_dxdymagn: 0.1732  loss_depth: 0  loss_classification_gloves: 0.6866  lr: 2.098e-05  max_mem: 0M
[12/23 04:42:22] d2.utils.events INFO:  eta: 16:41:33  iter: 3800  total_loss: 1.051  loss_cls: 0.1824  loss_box_reg: 0.3054  loss_rpn_cls: 0.02366  loss_rpn_loc: 0.0494  loss_cs_multi: 0.1366  loss_cs_eff: 0.07415  loss_cs_res: 0.185  loss_classification_hand_lr: 0.000981  loss_regression_dxdymagn: 0.01742  loss_depth: 0  loss_classification_gloves: 0.01839  lr: 0.001  max_mem: 0M
[12/23 04:42:37] d2.utils.events INFO:  eta: 16:31:45  iter: 3820  total_loss: 0.943  loss_cls: 0.1753  loss_box_reg: 0.266  loss_rpn_cls: 0.02047  loss_rpn_loc: 0.04226  loss_cs_multi: 0.1191  loss_cs_eff: 0.09723  loss_cs_res: 0.1277  loss_classification_hand_lr: 0.000932  loss_regression_dxdymagn: 0.01542  loss_depth: 0  loss_classification_gloves: 0.007759  lr: 0.001  max_mem: 0M
[12/23 04:42:52] d2.utils.events INFO:  eta: 15:41:41  iter: 3840  total_loss: 0.8611  loss_cls: 0.1618  loss_box_reg: 0.289  loss_rpn_cls: 0.01578  loss_rpn_loc: 0.05449  loss_cs_multi: 0.06823  loss_cs_eff: 0.04522  loss_cs_res: 0.06298  loss_classification_hand_lr: 0.0008365  loss_regression_dxdymagn: 0.01362  loss_depth: 0  loss_classification_gloves: 0.009614  lr: 0.001  max_mem: 0M
[12/23 04:43:08] d2.utils.events INFO:  eta: 16:36:45  iter: 3860  total_loss: 0.9205  loss_cls: 0.1486  loss_box_reg: 0.2758  loss_rpn_cls: 0.01476  loss_rpn_loc: 0.04765  loss_cs_multi: 0.1054  loss_cs_eff: 0.04765  loss_cs_res: 0.1693  loss_classification_hand_lr: 0.0005728  loss_regression_dxdymagn: 0.01806  loss_depth: 0  loss_classification_gloves: 0.008952  lr: 0.001  max_mem: 0M
[12/23 04:43:23] d2.utils.events INFO:  eta: 16:16:56  iter: 3880  total_loss: 0.9789  loss_cls: 0.1836  loss_box_reg: 0.3088  loss_rpn_cls: 0.01731  loss_rpn_loc: 0.05157  loss_cs_multi: 0.1138  loss_cs_eff: 0.05811  loss_cs_res: 0.1822  loss_classification_hand_lr: 0.000724  loss_regression_dxdymagn: 0.01808  loss_depth: 0  loss_classification_gloves: 0.01393  lr: 0.001  max_mem: 0M
[12/23 04:43:38] d2.utils.events INFO:  eta: 15:41:34  iter: 3900  total_loss: 1.105  loss_cls: 0.152  loss_box_reg: 0.2695  loss_rpn_cls: 0.01661  loss_rpn_loc: 0.05198  loss_cs_multi: 0.1622  loss_cs_eff: 0.1132  loss_cs_res: 0.2123  loss_classification_hand_lr: 0.0009295  loss_regression_dxdymagn: 0.01571  loss_depth: 0  loss_classification_gloves: 0.007221  lr: 0.001  max_mem: 0M
[12/23 04:43:54] d2.utils.events INFO:  eta: 16:27:17  iter: 3920  total_loss: 0.8514  loss_cls: 0.1633  loss_box_reg: 0.3028  loss_rpn_cls: 0.01892  loss_rpn_loc: 0.04591  loss_cs_multi: 0.08329  loss_cs_eff: 0.05674  loss_cs_res: 0.1289  loss_classification_hand_lr: 0.0007003  loss_regression_dxdymagn: 0.01815  loss_depth: 0  loss_classification_gloves: 0.02246  lr: 0.001  max_mem: 0M
[12/23 04:44:10] d2.utils.events INFO:  eta: 16:59:18  iter: 3940  total_loss: 1.175  loss_cls: 0.1528  loss_box_reg: 0.2597  loss_rpn_cls: 0.01441  loss_rpn_loc: 0.04358  loss_cs_multi: 0.1683  loss_cs_eff: 0.08296  loss_cs_res: 0.2615  loss_classification_hand_lr: 0.001289  loss_regression_dxdymagn: 0.01629  loss_depth: 0  loss_classification_gloves: 0.01114  lr: 0.001  max_mem: 0M
[12/23 04:44:24] d2.utils.events INFO:  eta: 15:31:32  iter: 3960  total_loss: 1.012  loss_cls: 0.1647  loss_box_reg: 0.2801  loss_rpn_cls: 0.02034  loss_rpn_loc: 0.04494  loss_cs_multi: 0.1288  loss_cs_eff: 0.09513  loss_cs_res: 0.1699  loss_classification_hand_lr: 0.001462  loss_regression_dxdymagn: 0.01664  loss_depth: 0  loss_classification_gloves: 0.005974  lr: 0.001  max_mem: 0M
[12/23 04:44:40] d2.utils.events INFO:  eta: 16:44:42  iter: 3980  total_loss: 1.061  loss_cls: 0.1795  loss_box_reg: 0.3063  loss_rpn_cls: 0.02015  loss_rpn_loc: 0.06032  loss_cs_multi: 0.1111  loss_cs_eff: 0.07958  loss_cs_res: 0.1584  loss_classification_hand_lr: 0.0008746  loss_regression_dxdymagn: 0.01551  loss_depth: 0  loss_classification_gloves: 0.01396  lr: 0.001  max_mem: 0M
[12/23 04:44:56] d2.utils.events INFO:  eta: 16:53:44  iter: 4000  total_loss: 0.8619  loss_cls: 0.167  loss_box_reg: 0.2781  loss_rpn_cls: 0.01351  loss_rpn_loc: 0.05305  loss_cs_multi: 0.1063  loss_cs_eff: 0.05819  loss_cs_res: 0.1019  loss_classification_hand_lr: 0.001437  loss_regression_dxdymagn: 0.01353  loss_depth: 0  loss_classification_gloves: 0.02021  lr: 0.001  max_mem: 0M
[12/23 04:45:12] d2.utils.events INFO:  eta: 16:14:06  iter: 4020  total_loss: 0.9209  loss_cls: 0.1756  loss_box_reg: 0.2862  loss_rpn_cls: 0.01429  loss_rpn_loc: 0.0532  loss_cs_multi: 0.09781  loss_cs_eff: 0.07846  loss_cs_res: 0.0932  loss_classification_hand_lr: 0.001053  loss_regression_dxdymagn: 0.01456  loss_depth: 0  loss_classification_gloves: 0.02317  lr: 0.001  max_mem: 0M
[12/23 04:45:28] d2.utils.events INFO:  eta: 16:57:02  iter: 4040  total_loss: 0.8145  loss_cls: 0.1577  loss_box_reg: 0.2731  loss_rpn_cls: 0.01694  loss_rpn_loc: 0.04566  loss_cs_multi: 0.08226  loss_cs_eff: 0.04907  loss_cs_res: 0.0853  loss_classification_hand_lr: 0.0006043  loss_regression_dxdymagn: 0.01333  loss_depth: 0  loss_classification_gloves: 0.03083  lr: 0.001  max_mem: 0M
[12/23 04:45:43] d2.utils.events INFO:  eta: 16:21:42  iter: 4060  total_loss: 0.9027  loss_cls: 0.1541  loss_box_reg: 0.2789  loss_rpn_cls: 0.01788  loss_rpn_loc: 0.04575  loss_cs_multi: 0.1106  loss_cs_eff: 0.07876  loss_cs_res: 0.1233  loss_classification_hand_lr: 0.0008913  loss_regression_dxdymagn: 0.01614  loss_depth: 0  loss_classification_gloves: 0.01231  lr: 0.001  max_mem: 0M
[12/23 04:45:59] d2.utils.events INFO:  eta: 16:15:30  iter: 4080  total_loss: 0.9421  loss_cls: 0.1825  loss_box_reg: 0.2818  loss_rpn_cls: 0.01771  loss_rpn_loc: 0.05945  loss_cs_multi: 0.1124  loss_cs_eff: 0.06055  loss_cs_res: 0.1273  loss_classification_hand_lr: 0.001189  loss_regression_dxdymagn: 0.01192  loss_depth: 0  loss_classification_gloves: 0.02336  lr: 0.001  max_mem: 0M
[12/23 04:46:14] d2.utils.events INFO:  eta: 16:13:12  iter: 4100  total_loss: 0.9374  loss_cls: 0.1777  loss_box_reg: 0.2953  loss_rpn_cls: 0.02034  loss_rpn_loc: 0.05936  loss_cs_multi: 0.1059  loss_cs_eff: 0.05636  loss_cs_res: 0.1294  loss_classification_hand_lr: 0.001148  loss_regression_dxdymagn: 0.01275  loss_depth: 0  loss_classification_gloves: 0.008864  lr: 0.001  max_mem: 0M
[12/23 04:46:29] d2.utils.events INFO:  eta: 15:40:17  iter: 4120  total_loss: 0.9192  loss_cls: 0.1642  loss_box_reg: 0.2665  loss_rpn_cls: 0.02022  loss_rpn_loc: 0.04723  loss_cs_multi: 0.1251  loss_cs_eff: 0.09112  loss_cs_res: 0.1274  loss_classification_hand_lr: 0.0008977  loss_regression_dxdymagn: 0.01804  loss_depth: 0  loss_classification_gloves: 0.01374  lr: 0.001  max_mem: 0M
[12/23 04:46:45] d2.utils.events INFO:  eta: 17:08:33  iter: 4140  total_loss: 0.8983  loss_cls: 0.1475  loss_box_reg: 0.2679  loss_rpn_cls: 0.01497  loss_rpn_loc: 0.04305  loss_cs_multi: 0.09513  loss_cs_eff: 0.02804  loss_cs_res: 0.1239  loss_classification_hand_lr: 0.0005714  loss_regression_dxdymagn: 0.01055  loss_depth: 0  loss_classification_gloves: 0.04186  lr: 0.001  max_mem: 0M
[12/23 04:47:01] d2.utils.events INFO:  eta: 16:33:52  iter: 4160  total_loss: 0.9095  loss_cls: 0.148  loss_box_reg: 0.2544  loss_rpn_cls: 0.01481  loss_rpn_loc: 0.04377  loss_cs_multi: 0.1556  loss_cs_eff: 0.06278  loss_cs_res: 0.167  loss_classification_hand_lr: 0.001962  loss_regression_dxdymagn: 0.01438  loss_depth: 0  loss_classification_gloves: 0.01364  lr: 0.001  max_mem: 0M
[12/23 04:47:16] d2.utils.events INFO:  eta: 16:18:30  iter: 4180  total_loss: 0.9642  loss_cls: 0.1775  loss_box_reg: 0.2838  loss_rpn_cls: 0.01654  loss_rpn_loc: 0.06079  loss_cs_multi: 0.1455  loss_cs_eff: 0.04673  loss_cs_res: 0.1804  loss_classification_hand_lr: 0.001045  loss_regression_dxdymagn: 0.01813  loss_depth: 0  loss_classification_gloves: 0.003421  lr: 0.001  max_mem: 0M
[12/23 04:47:33] d2.utils.events INFO:  eta: 17:01:04  iter: 4200  total_loss: 0.8992  loss_cls: 0.1592  loss_box_reg: 0.3026  loss_rpn_cls: 0.01989  loss_rpn_loc: 0.04764  loss_cs_multi: 0.09991  loss_cs_eff: 0.06809  loss_cs_res: 0.1056  loss_classification_hand_lr: 0.0007691  loss_regression_dxdymagn: 0.01535  loss_depth: 0  loss_classification_gloves: 0.01526  lr: 0.001  max_mem: 0M
[12/23 04:47:49] d2.utils.events INFO:  eta: 17:05:29  iter: 4220  total_loss: 0.8586  loss_cls: 0.1592  loss_box_reg: 0.2576  loss_rpn_cls: 0.01311  loss_rpn_loc: 0.04709  loss_cs_multi: 0.1002  loss_cs_eff: 0.03923  loss_cs_res: 0.1198  loss_classification_hand_lr: 0.0007581  loss_regression_dxdymagn: 0.01267  loss_depth: 0  loss_classification_gloves: 0.006475  lr: 0.001  max_mem: 0M
[12/23 04:48:05] d2.utils.events INFO:  eta: 16:45:35  iter: 4240  total_loss: 0.9141  loss_cls: 0.172  loss_box_reg: 0.3047  loss_rpn_cls: 0.0192  loss_rpn_loc: 0.05123  loss_cs_multi: 0.1028  loss_cs_eff: 0.06859  loss_cs_res: 0.1309  loss_classification_hand_lr: 0.0005879  loss_regression_dxdymagn: 0.01389  loss_depth: 0  loss_classification_gloves: 0.01003  lr: 0.001  max_mem: 0M
[12/23 04:48:20] d2.utils.events INFO:  eta: 16:15:32  iter: 4260  total_loss: 0.9023  loss_cls: 0.1672  loss_box_reg: 0.294  loss_rpn_cls: 0.0185  loss_rpn_loc: 0.04436  loss_cs_multi: 0.09089  loss_cs_eff: 0.06301  loss_cs_res: 0.112  loss_classification_hand_lr: 0.001911  loss_regression_dxdymagn: 0.01523  loss_depth: 0  loss_classification_gloves: 0.0134  lr: 0.001  max_mem: 0M
[12/23 04:48:35] d2.utils.events INFO:  eta: 15:28:28  iter: 4280  total_loss: 1.004  loss_cls: 0.1519  loss_box_reg: 0.272  loss_rpn_cls: 0.01618  loss_rpn_loc: 0.04726  loss_cs_multi: 0.1061  loss_cs_eff: 0.05176  loss_cs_res: 0.1415  loss_classification_hand_lr: 0.0009125  loss_regression_dxdymagn: 0.0161  loss_depth: 0  loss_classification_gloves: 0.006642  lr: 0.001  max_mem: 0M
[12/23 04:48:51] d2.utils.events INFO:  eta: 16:48:53  iter: 4300  total_loss: 0.9155  loss_cls: 0.1519  loss_box_reg: 0.261  loss_rpn_cls: 0.01599  loss_rpn_loc: 0.04543  loss_cs_multi: 0.1254  loss_cs_eff: 0.06031  loss_cs_res: 0.1522  loss_classification_hand_lr: 0.0009536  loss_regression_dxdymagn: 0.01759  loss_depth: 0  loss_classification_gloves: 0.01308  lr: 0.001  max_mem: 0M
[12/23 04:49:07] d2.utils.events INFO:  eta: 17:23:29  iter: 4320  total_loss: 0.8148  loss_cls: 0.1415  loss_box_reg: 0.2902  loss_rpn_cls: 0.01881  loss_rpn_loc: 0.05263  loss_cs_multi: 0.06707  loss_cs_eff: 0.03094  loss_cs_res: 0.07794  loss_classification_hand_lr: 0.0006927  loss_regression_dxdymagn: 0.01628  loss_depth: 0  loss_classification_gloves: 0.01391  lr: 0.001  max_mem: 0M
[12/23 04:49:23] d2.utils.events INFO:  eta: 16:44:02  iter: 4340  total_loss: 0.7831  loss_cls: 0.1535  loss_box_reg: 0.2693  loss_rpn_cls: 0.01703  loss_rpn_loc: 0.05138  loss_cs_multi: 0.08446  loss_cs_eff: 0.05604  loss_cs_res: 0.07971  loss_classification_hand_lr: 0.0004917  loss_regression_dxdymagn: 0.01275  loss_depth: 0  loss_classification_gloves: 0.01433  lr: 0.001  max_mem: 0M
[12/23 04:49:40] d2.utils.events INFO:  eta: 17:30:13  iter: 4360  total_loss: 1.015  loss_cls: 0.1459  loss_box_reg: 0.2551  loss_rpn_cls: 0.01583  loss_rpn_loc: 0.04382  loss_cs_multi: 0.1458  loss_cs_eff: 0.08083  loss_cs_res: 0.1973  loss_classification_hand_lr: 0.0003427  loss_regression_dxdymagn: 0.01079  loss_depth: 0  loss_classification_gloves: 0.003451  lr: 0.001  max_mem: 0M
[12/23 04:49:55] d2.utils.events INFO:  eta: 15:54:53  iter: 4380  total_loss: 0.9271  loss_cls: 0.1703  loss_box_reg: 0.2742  loss_rpn_cls: 0.02372  loss_rpn_loc: 0.05525  loss_cs_multi: 0.1088  loss_cs_eff: 0.05059  loss_cs_res: 0.173  loss_classification_hand_lr: 0.000645  loss_regression_dxdymagn: 0.0137  loss_depth: 0  loss_classification_gloves: 0.006276  lr: 0.001  max_mem: 0M
[12/23 04:50:12] d2.utils.events INFO:  eta: 17:30:22  iter: 4400  total_loss: 0.9584  loss_cls: 0.1623  loss_box_reg: 0.2846  loss_rpn_cls: 0.01788  loss_rpn_loc: 0.04247  loss_cs_multi: 0.1319  loss_cs_eff: 0.03973  loss_cs_res: 0.2195  loss_classification_hand_lr: 0.0006407  loss_regression_dxdymagn: 0.01389  loss_depth: 0  loss_classification_gloves: 0.008065  lr: 0.001  max_mem: 0M
[12/23 04:50:28] d2.utils.events INFO:  eta: 16:59:11  iter: 4420  total_loss: 0.8983  loss_cls: 0.1588  loss_box_reg: 0.2746  loss_rpn_cls: 0.0148  loss_rpn_loc: 0.04639  loss_cs_multi: 0.1108  loss_cs_eff: 0.05274  loss_cs_res: 0.1103  loss_classification_hand_lr: 0.0004596  loss_regression_dxdymagn: 0.01699  loss_depth: 0  loss_classification_gloves: 0.0132  lr: 0.001  max_mem: 0M
[12/23 04:50:43] d2.utils.events INFO:  eta: 15:42:33  iter: 4440  total_loss: 0.9029  loss_cls: 0.1709  loss_box_reg: 0.2807  loss_rpn_cls: 0.01414  loss_rpn_loc: 0.0443  loss_cs_multi: 0.1179  loss_cs_eff: 0.05818  loss_cs_res: 0.1469  loss_classification_hand_lr: 0.0009053  loss_regression_dxdymagn: 0.01893  loss_depth: 0  loss_classification_gloves: 0.007351  lr: 0.001  max_mem: 0M
[12/23 04:50:58] d2.utils.events INFO:  eta: 15:36:05  iter: 4460  total_loss: 0.8522  loss_cls: 0.1637  loss_box_reg: 0.2865  loss_rpn_cls: 0.01568  loss_rpn_loc: 0.04892  loss_cs_multi: 0.08766  loss_cs_eff: 0.04514  loss_cs_res: 0.1112  loss_classification_hand_lr: 0.0008771  loss_regression_dxdymagn: 0.01599  loss_depth: 0  loss_classification_gloves: 0.01069  lr: 0.001  max_mem: 0M
[12/23 04:51:13] d2.utils.events INFO:  eta: 16:18:12  iter: 4480  total_loss: 0.876  loss_cls: 0.1732  loss_box_reg: 0.2937  loss_rpn_cls: 0.01923  loss_rpn_loc: 0.05115  loss_cs_multi: 0.0828  loss_cs_eff: 0.0517  loss_cs_res: 0.06901  loss_classification_hand_lr: 0.001633  loss_regression_dxdymagn: 0.01592  loss_depth: 0  loss_classification_gloves: 0.01486  lr: 0.001  max_mem: 0M
[12/23 04:51:29] d2.utils.events INFO:  eta: 15:58:49  iter: 4500  total_loss: 0.8951  loss_cls: 0.1594  loss_box_reg: 0.2692  loss_rpn_cls: 0.01959  loss_rpn_loc: 0.0453  loss_cs_multi: 0.09427  loss_cs_eff: 0.04689  loss_cs_res: 0.1008  loss_classification_hand_lr: 0.0005251  loss_regression_dxdymagn: 0.01051  loss_depth: 0  loss_classification_gloves: 0.007645  lr: 0.001  max_mem: 0M
[12/23 04:51:45] d2.utils.events INFO:  eta: 17:34:39  iter: 4520  total_loss: 0.9397  loss_cls: 0.1629  loss_box_reg: 0.2722  loss_rpn_cls: 0.01713  loss_rpn_loc: 0.05213  loss_cs_multi: 0.1353  loss_cs_eff: 0.06299  loss_cs_res: 0.1729  loss_classification_hand_lr: 0.0005894  loss_regression_dxdymagn: 0.01438  loss_depth: 0  loss_classification_gloves: 0.009316  lr: 0.001  max_mem: 0M
[12/23 04:52:02] d2.utils.events INFO:  eta: 17:38:30  iter: 4540  total_loss: 0.7986  loss_cls: 0.1736  loss_box_reg: 0.3005  loss_rpn_cls: 0.0172  loss_rpn_loc: 0.04809  loss_cs_multi: 0.06322  loss_cs_eff: 0.02569  loss_cs_res: 0.08556  loss_classification_hand_lr: 0.0004017  loss_regression_dxdymagn: 0.01669  loss_depth: 0  loss_classification_gloves: 0.01351  lr: 0.001  max_mem: 0M
[12/23 04:52:18] d2.utils.events INFO:  eta: 16:56:38  iter: 4560  total_loss: 0.8572  loss_cls: 0.1547  loss_box_reg: 0.2732  loss_rpn_cls: 0.01642  loss_rpn_loc: 0.04021  loss_cs_multi: 0.1026  loss_cs_eff: 0.08037  loss_cs_res: 0.1362  loss_classification_hand_lr: 0.0006743  loss_regression_dxdymagn: 0.01399  loss_depth: 0  loss_classification_gloves: 0.003282  lr: 0.001  max_mem: 0M
[12/23 04:52:34] d2.utils.events INFO:  eta: 16:06:08  iter: 4580  total_loss: 0.834  loss_cls: 0.1671  loss_box_reg: 0.2988  loss_rpn_cls: 0.01694  loss_rpn_loc: 0.05145  loss_cs_multi: 0.07974  loss_cs_eff: 0.03502  loss_cs_res: 0.1107  loss_classification_hand_lr: 0.0007555  loss_regression_dxdymagn: 0.011  loss_depth: 0  loss_classification_gloves: 0.00909  lr: 0.001  max_mem: 0M
[12/23 04:52:49] d2.utils.events INFO:  eta: 15:56:57  iter: 4600  total_loss: 0.7415  loss_cls: 0.1372  loss_box_reg: 0.2669  loss_rpn_cls: 0.01774  loss_rpn_loc: 0.04214  loss_cs_multi: 0.05719  loss_cs_eff: 0.01787  loss_cs_res: 0.07767  loss_classification_hand_lr: 0.0005132  loss_regression_dxdymagn: 0.0131  loss_depth: 0  loss_classification_gloves: 0.009672  lr: 0.001  max_mem: 0M
[12/23 04:53:05] d2.utils.events INFO:  eta: 16:50:25  iter: 4620  total_loss: 0.7545  loss_cls: 0.1564  loss_box_reg: 0.2895  loss_rpn_cls: 0.0147  loss_rpn_loc: 0.05228  loss_cs_multi: 0.0689  loss_cs_eff: 0.03165  loss_cs_res: 0.0939  loss_classification_hand_lr: 0.0004553  loss_regression_dxdymagn: 0.0153  loss_depth: 0  loss_classification_gloves: 0.004038  lr: 0.001  max_mem: 0M
[12/23 04:53:20] d2.utils.events INFO:  eta: 15:17:45  iter: 4640  total_loss: 0.8498  loss_cls: 0.1586  loss_box_reg: 0.2759  loss_rpn_cls: 0.01395  loss_rpn_loc: 0.04544  loss_cs_multi: 0.08228  loss_cs_eff: 0.02434  loss_cs_res: 0.0989  loss_classification_hand_lr: 0.0006965  loss_regression_dxdymagn: 0.01639  loss_depth: 0  loss_classification_gloves: 0.0163  lr: 0.001  max_mem: 0M
[12/23 04:53:36] d2.utils.events INFO:  eta: 16:37:30  iter: 4660  total_loss: 0.7715  loss_cls: 0.1736  loss_box_reg: 0.2791  loss_rpn_cls: 0.0151  loss_rpn_loc: 0.04336  loss_cs_multi: 0.07169  loss_cs_eff: 0.03059  loss_cs_res: 0.08351  loss_classification_hand_lr: 0.000749  loss_regression_dxdymagn: 0.01134  loss_depth: 0  loss_classification_gloves: 0.008653  lr: 0.001  max_mem: 0M
[12/23 04:53:50] d2.utils.events INFO:  eta: 15:33:37  iter: 4680  total_loss: 0.7147  loss_cls: 0.1495  loss_box_reg: 0.2821  loss_rpn_cls: 0.01356  loss_rpn_loc: 0.05216  loss_cs_multi: 0.0644  loss_cs_eff: 0.01925  loss_cs_res: 0.1113  loss_classification_hand_lr: 0.0009167  loss_regression_dxdymagn: 0.01197  loss_depth: 0  loss_classification_gloves: 0.007947  lr: 0.001  max_mem: 0M
[12/23 04:54:06] d2.utils.events INFO:  eta: 16:32:57  iter: 4700  total_loss: 0.8256  loss_cls: 0.1552  loss_box_reg: 0.2695  loss_rpn_cls: 0.01482  loss_rpn_loc: 0.0502  loss_cs_multi: 0.09629  loss_cs_eff: 0.03218  loss_cs_res: 0.156  loss_classification_hand_lr: 0.0005162  loss_regression_dxdymagn: 0.01226  loss_depth: 0  loss_classification_gloves: 0.004811  lr: 0.001  max_mem: 0M
[12/23 04:54:22] d2.utils.events INFO:  eta: 16:09:34  iter: 4720  total_loss: 0.7929  loss_cls: 0.1623  loss_box_reg: 0.2782  loss_rpn_cls: 0.01578  loss_rpn_loc: 0.05127  loss_cs_multi: 0.06941  loss_cs_eff: 0.02144  loss_cs_res: 0.09712  loss_classification_hand_lr: 0.0004202  loss_regression_dxdymagn: 0.01353  loss_depth: 0  loss_classification_gloves: 0.006507  lr: 0.001  max_mem: 0M
[12/23 04:54:37] d2.utils.events INFO:  eta: 16:10:38  iter: 4740  total_loss: 0.8648  loss_cls: 0.1459  loss_box_reg: 0.2734  loss_rpn_cls: 0.01706  loss_rpn_loc: 0.0432  loss_cs_multi: 0.1083  loss_cs_eff: 0.05404  loss_cs_res: 0.1595  loss_classification_hand_lr: 0.0004697  loss_regression_dxdymagn: 0.01311  loss_depth: 0  loss_classification_gloves: 0.01181  lr: 0.001  max_mem: 0M
[12/23 04:54:52] d2.utils.events INFO:  eta: 15:49:36  iter: 4760  total_loss: 0.9148  loss_cls: 0.1511  loss_box_reg: 0.2698  loss_rpn_cls: 0.01809  loss_rpn_loc: 0.04182  loss_cs_multi: 0.1086  loss_cs_eff: 0.08639  loss_cs_res: 0.1239  loss_classification_hand_lr: 0.0005817  loss_regression_dxdymagn: 0.01895  loss_depth: 0  loss_classification_gloves: 0.008056  lr: 0.001  max_mem: 0M
[12/23 04:55:07] d2.utils.events INFO:  eta: 15:46:01  iter: 4780  total_loss: 0.8572  loss_cls: 0.1645  loss_box_reg: 0.2942  loss_rpn_cls: 0.01897  loss_rpn_loc: 0.04887  loss_cs_multi: 0.07656  loss_cs_eff: 0.0484  loss_cs_res: 0.0915  loss_classification_hand_lr: 0.0006515  loss_regression_dxdymagn: 0.01553  loss_depth: 0  loss_classification_gloves: 0.003799  lr: 0.001  max_mem: 0M
[12/23 04:55:22] d2.utils.events INFO:  eta: 15:39:21  iter: 4800  total_loss: 0.8058  loss_cls: 0.1465  loss_box_reg: 0.2682  loss_rpn_cls: 0.01804  loss_rpn_loc: 0.04745  loss_cs_multi: 0.08334  loss_cs_eff: 0.04866  loss_cs_res: 0.0864  loss_classification_hand_lr: 0.0005671  loss_regression_dxdymagn: 0.01273  loss_depth: 0  loss_classification_gloves: 0.003558  lr: 0.001  max_mem: 0M
[12/23 04:55:38] d2.utils.events INFO:  eta: 15:50:18  iter: 4820  total_loss: 0.6487  loss_cls: 0.1495  loss_box_reg: 0.2766  loss_rpn_cls: 0.01432  loss_rpn_loc: 0.04545  loss_cs_multi: 0.03831  loss_cs_eff: 0.02959  loss_cs_res: 0.03777  loss_classification_hand_lr: 0.0007047  loss_regression_dxdymagn: 0.01318  loss_depth: 0  loss_classification_gloves: 0.007748  lr: 0.001  max_mem: 0M
[12/23 04:55:53] d2.utils.events INFO:  eta: 15:58:21  iter: 4840  total_loss: 0.63  loss_cls: 0.1454  loss_box_reg: 0.2782  loss_rpn_cls: 0.01471  loss_rpn_loc: 0.0481  loss_cs_multi: 0.02547  loss_cs_eff: 0.01663  loss_cs_res: 0.03839  loss_classification_hand_lr: 0.0006695  loss_regression_dxdymagn: 0.01189  loss_depth: 0  loss_classification_gloves: 0.00696  lr: 0.001  max_mem: 0M
